leading_edge_gene	n_pathways	pathways
TLR2	7	HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_ALLOGRAFT_REJECTION,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE
TNFRSF1A	7	HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,SA_MMP_CYTOKINE_CONNECTION,BIOCARTA_NFKB_PATHWAY,WP_IL18_SIGNALING_PATHWAY
ACO2	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_ADIPOGENESIS,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_CITRATE_CYCLE_TCA_CYCLE,WP_AMINO_ACID_METABOLISM
ATP5MC3	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
AXIN1	6	HALLMARK_WNT_BETA_CATENIN_SIGNALING,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,PID_TGFBR_PATHWAY,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
COX6A1	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
COX6C	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
COX7C	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
CXCL1	6	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
DLST	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_CITRATE_CYCLE_TCA_CYCLE,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,WP_AMINO_ACID_METABOLISM
DYNC1LI1	6	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
E2F1	6	HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_DNA_REPLICATION_PRE_INITIATION,PID_P75_NTR_PATHWAY
ELOB	6	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
FADD	6	REACTOME_INNATE_IMMUNE_SYSTEM,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_PROGRAMMED_CELL_DEATH,BIOCARTA_NFKB_PATHWAY,WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,WP_IL18_SIGNALING_PATHWAY
FBXW7	6	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_SIGNALING_BY_NOTCH,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,WP_IL18_SIGNALING_PATHWAY
HIBCH	6	HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_ADIPOGENESIS,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,KEGG_PROPANOATE_METABOLISM,WP_AMINO_ACID_METABOLISM
HSPA1A	6	REACTOME_INNATE_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_METABOLISM_OF_RNA,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
HSPA5	6	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_MTORC1_SIGNALING,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_HEMOSTASIS,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
IDH1	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_ADIPOGENESIS,KEGG_CITRATE_CYCLE_TCA_CYCLE,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,WP_AMINO_ACID_METABOLISM
IFNAR2	6	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,PID_CD8_TCR_DOWNSTREAM_PATHWAY
IRAK1	6	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1,WP_IL18_SIGNALING_PATHWAY,PID_P75_NTR_PATHWAY
LTB	6	HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_IL2_STAT5_SIGNALING,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,WP_IL18_SIGNALING_PATHWAY
MMP9	6	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,WP_IL18_SIGNALING_PATHWAY,PID_AVB3_OPN_PATHWAY
MT-ND6	6	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,WP_OXIDATIVE_PHOSPHORYLATION,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,KEGG_OXIDATIVE_PHOSPHORYLATION
NLRP3	6	HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_ALLOGRAFT_REJECTION,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
NUP188	6	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_METABOLISM_OF_RNA,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
NUP62	6	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_METABOLISM_OF_RNA,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
NUP85	6	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_METABOLISM_OF_RNA,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
NUP93	6	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_METABOLISM_OF_RNA,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
PDHA1	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_CITRATE_CYCLE_TCA_CYCLE,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,WP_AMINO_ACID_METABOLISM
PTK2B	6	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,KEGG_CHEMOKINE_SIGNALING_PATHWAY,PID_AVB3_OPN_PATHWAY
RANBP2	6	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_METABOLISM_OF_RNA,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
RHOG	6	HALLMARK_INFLAMMATORY_RESPONSE,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
RPLP0	6	HALLMARK_MYC_TARGETS_V1,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
SEL1L	6	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_SIGNALING_BY_NOTCH,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
SELL	6	HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_IL2_STAT5_SIGNALING,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS,SA_MMP_CYTOKINE_CONNECTION
SMURF1	6	HALLMARK_TGF_BETA_SIGNALING,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,PID_TGFBR_PATHWAY
UBE2D2	6	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION
UBE2N	6	HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
UQCR10	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
UQCR11	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
UQCRB	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
UQCRC1	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
UQCRC2	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
UQCRFS1	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
UQCRQ	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
ACAA2	5	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_ADIPOGENESIS,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
AKT1S1	5	HALLMARK_PI3K_AKT_MTOR_SIGNALING,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
ARF1	5	HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ARRB2	5	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,KEGG_CHEMOKINE_SIGNALING_PATHWAY,PID_TGFBR_PATHWAY,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
ATP5ME	5	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,WP_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION
ATP5MF	5	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,WP_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION
ATP5MG	5	HALLMARK_OXIDATIVE_PHOSPHORYLATION,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,WP_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION
ATP6V0D1	5	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_INNATE_IMMUNE_SYSTEM,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
AXIN2	5	HALLMARK_WNT_BETA_CATENIN_SIGNALING,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
CAMK2B	5	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
CAMK2D	5	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
CD247	5	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,PID_CD8_TCR_DOWNSTREAM_PATHWAY
CSF2RB	5	HALLMARK_IL6_JAK_STAT3_SIGNALING,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
CSNK2B	5	HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
CXCL2	5	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG_CHEMOKINE_SIGNALING_PATHWAY,WP_IL18_SIGNALING_PATHWAY
CYC1	5	HALLMARK_OXIDATIVE_PHOSPHORYLATION,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION
DLAT	5	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_ADIPOGENESIS,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,KEGG_CITRATE_CYCLE_TCA_CYCLE,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
ECHS1	5	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_ADIPOGENESIS,KEGG_PROPANOATE_METABOLISM,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
EIF4G1	5	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_METABOLISM_OF_RNA,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
FCGR3A	5	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,SA_MMP_CYTOKINE_CONNECTION
FGR	5	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_HEMOSTASIS,KEGG_CHEMOKINE_SIGNALING_PATHWAY
FLT3LG	5	HALLMARK_IL2_STAT5_SIGNALING,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
FURIN	5	HALLMARK_IL2_STAT5_SIGNALING,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_SIGNALING_BY_NOTCH,PID_P75_NTR_PATHWAY
GZMB	5	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_PROGRAMMED_CELL_DEATH,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,REACTOME_SIGNALING_BY_NOTCH,PID_CD8_TCR_DOWNSTREAM_PATHWAY
H2AC19	5	REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_SIGNALING_BY_NOTCH,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
H2AX	5	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_SIGNALING_BY_NOTCH,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
H2BC11	5	REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_SIGNALING_BY_NOTCH,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
HDAC5	5	HALLMARK_WNT_BETA_CATENIN_SIGNALING,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_SIGNALING_BY_NOTCH,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
